state,nominal_seed,epoch,benchmark,example_id,score
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6138a9b2e4f330a9,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-615fef6b963b026d,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-61d73a9c96d1f880,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-630b7066b5ac1671,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6443db476dd7f8f8,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-64ded80363ca5004,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-66359b4a42cf6fc2,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-665180e0f2fe7993,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-670ef69cbf1e49ff,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6788c324a280ef34,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-680d75188a984450,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-68b66f5d6860a9ba,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6946599d0bd34f68,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6aa7b9c2c375c09f,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6b392e846ce31bde,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6b795dc4f0b41e9f,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6b9a46102632552b,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6c14064f1d0b19ea,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6cb652ad03a1da82,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6f4a8717c09e447f,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-6fbf830ced295e44,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-70490ed16dd9dc87,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-706c6e346145f466,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-70b72f36d54d243f,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-70d546844fab73b3,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-72a324d89fad7479,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-74ac16122d7792bd,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7580805d71d1e85b,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-764bb361063fe059,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-766ab5de9e905e1c,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7789fef739849520,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-78101ff7f91660e6,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-784b3e602ef75bf4,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7948f10f527f2d2c,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7a97e7b68a9be035,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7ae93d4694915bb0,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7b07b9d858629d12,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7b42c9af3ea4414f,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7d0ce7836cf1f287,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7f2e2254f7e4a1da,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-7fff08667cfd4a14,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8031d222e02cd4e5,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-80b35d1c51f06a72,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-81323fac5bb7b125,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-849e0530a924042f,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-84af801f2710f8db,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-84c99c8ca98f4c25,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-863f25335940a49e,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-88072cfa2ab8716f,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-88588a8152fe8289,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-89c38b87535f9da0,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8b45b75804c0bf62,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8c77c603577ebceb,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8ca7347c21db7075,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8f5fc03e0e3d0a86,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8fb08effdbef3712,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-8fc11f6c072808a8,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-91238fb3711c8530,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-91371bee23cbbf08,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-919b141f55a86d45,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9336e68e36c45dfd,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9365f6eaa602b887,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-93dbde717b7189af,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9477127bce2353cd,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-95b190f60d92a855,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-95cbef5d30f324b7,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-964883686994bbeb,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-965b64b42961c8be,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-96854b7711b06edc,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-99416d70436644ba,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-99c7d3f6f21c6fb5,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9a5df1345321ed65,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9a6029999ab82592,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9b458caa9ad22c30,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9c30935caeee56c7,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9c6489f7402a9ea6,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-9db6649c63a0e7e8,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a0159e7deb47a196,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a03ac6fc0925bd75,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a1a79f9973ff991b,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a47de1129a06eb22,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a4e0552773e2f443,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a56d71595ccc1146,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a5fa421949516487,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-a7c598b2b548705b,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-aa5ca83fcecd7451,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-aabf2c3f66aa12af,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ab833f82bd7348b1,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ad7b88e1a61454ee,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-aedfefd7e0c66ade,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-afaa8180c8f0c465,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-afb5bfab35c06c99,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-afb92d4bc09b8682,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b03592d4c6a41f60,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b0c5d7cdf95f5017,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b1291a3cfa995843,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b1b89bb61444d2fb,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b1c2fd7887ea2771,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b2e201ad26f81b3f,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b34738bd5b54cedb,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b3517e9073cf4ff9,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b3c25ce3ac589eff,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b49cf8a4704dbd20,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b4c3485f7a8ad345,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b5120e5783fc3815,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b6373eedfd8581e7,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b6d562d2f4779e98,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b6d905feb64493c8,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b74c945d75b29e21,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-b87516c5e2a30647,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ba370a06440909e0,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ba5d4fcda51e9890,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-bb26adf2de94aef5,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-bbe3a8ddb3770c09,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-be89d62d7394bfde,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-bf42be57c9e37c0d,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c0406aa10f44d8ff,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c04e78bcdbba3d66,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c124703b5cb11aa8,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c3d219e9d97d4f0b,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c42ea342315c72cf,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c686dd2116e7e73f,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c6be5841679dfd2c,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c70c9943748933d0,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c81cc4b5f25177a2,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-c959155a44bded95,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-cad758d34001b584,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-cc0cfdfdf45ea746,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-cdd5499d91a8849a,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-cf8742a05b87bead,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-cfc5198d41c4c879,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d00373bca43c2a7c,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d0b7a38b875b1882,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d0cb49f67704c6a4,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d129e4727952e844,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d12ae8a4837d58d2,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d2640f6549fbfa59,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d28e6a3dbea17ba7,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d2eca1048d7ba0fc,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d3671e80faff11df,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d379f33571816b06,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d43fbdbcba1fa879,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d4c934605ebd19ea,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d66458f441d8d912,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d89f1a247edecf6b,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d8cb6062fe9eeb44,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-d954bdfb89e431ea,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-daa84096f5bbfa52,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-dc1a242c5a9d80da,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-dc36fa1910615be6,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-dc907db158e4bdbe,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-dca8ba52131fcf57,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-dd76a3548d7c6de5,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-e2fa665a598a148a,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-e317607d4501cc08,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-e47fb7bb5cd2e8ad,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-e8843103682f1a40,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-e92b0e3805b188c0,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-e965690cb4d7aaa2,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-eac5c7758f462ff1,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ec3df1b156c21115,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ec790baecbc8c9b2,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ecd54fcb47318862,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ef729e9a6cf31e5e,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f089696cd239b424,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f0983c12c6ff643b,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f19ea548ee2b36b2,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f1ae49316c86cd1f,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f34c91bcfb06e89c,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f5f2c19659fcffea,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f78ce16c68707078,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-f7c356a81db46c20,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-fa32a887320784ef,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-fa6aed23bd7b95de,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-fa80c457fe56a9a9,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-fa9a3a839a91ce2f,0.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-fb197d5e09b7a743,1.0
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-fb37c026961c951a,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ff7459136e6dfbba,0.5
run42_epoch2,42,2,tensor_trust_extract,tensor_trust_extract-ffc3b233766e9062,1.0
run42_epoch2,42,2,gsm8k,gsm8k-03f363f0deb728ab,1.0
run42_epoch2,42,2,gsm8k,gsm8k-044c721b8760e728,0.0
run42_epoch2,42,2,gsm8k,gsm8k-056aaf25ddaaabc3,0.0
run42_epoch2,42,2,gsm8k,gsm8k-056cfb8b708befd3,1.0
run42_epoch2,42,2,gsm8k,gsm8k-0719256b589bdb52,0.0
run42_epoch2,42,2,gsm8k,gsm8k-0a80c0ecaf864dad,0.0
run42_epoch2,42,2,gsm8k,gsm8k-0eead9034aaeccdc,0.0
run42_epoch2,42,2,gsm8k,gsm8k-1004aace386bab1a,1.0
run42_epoch2,42,2,gsm8k,gsm8k-10175379020e4064,0.0
run42_epoch2,42,2,gsm8k,gsm8k-1023c62ac435cebb,0.0
run42_epoch2,42,2,gsm8k,gsm8k-11b62f0ce2b35f8d,1.0
run42_epoch2,42,2,gsm8k,gsm8k-12f28d757af33ee3,0.0
run42_epoch2,42,2,gsm8k,gsm8k-15502f7b1921f6eb,0.0
run42_epoch2,42,2,gsm8k,gsm8k-157f06af02e8c237,0.0
run42_epoch2,42,2,gsm8k,gsm8k-16e7f2713c967ce8,1.0
run42_epoch2,42,2,gsm8k,gsm8k-1713d317a9bc4281,1.0
run42_epoch2,42,2,gsm8k,gsm8k-184d230d9370d78e,0.0
run42_epoch2,42,2,gsm8k,gsm8k-189b2dfbf9443435,0.0
run42_epoch2,42,2,gsm8k,gsm8k-1a441549773b4219,0.0
run42_epoch2,42,2,gsm8k,gsm8k-1b1c78f454cdb157,1.0
run42_epoch2,42,2,gsm8k,gsm8k-1b3ba9e498f23a0d,0.0
run42_epoch2,42,2,gsm8k,gsm8k-1bcc8acaed4765fe,1.0
run42_epoch2,42,2,gsm8k,gsm8k-1bd07977af74e898,1.0
run42_epoch2,42,2,gsm8k,gsm8k-1cb2b4eb4fe490e4,1.0
run42_epoch2,42,2,gsm8k,gsm8k-1e9a04f15a438bb9,0.0
run42_epoch2,42,2,gsm8k,gsm8k-1f7bcf9e8f861e15,0.0
run42_epoch2,42,2,gsm8k,gsm8k-248e061890c629e1,0.0
run42_epoch2,42,2,gsm8k,gsm8k-25d57560063a2d83,0.0
run42_epoch2,42,2,gsm8k,gsm8k-26e486afeb08ffcd,1.0
run42_epoch2,42,2,gsm8k,gsm8k-29f8065a37ddf614,0.0
run42_epoch2,42,2,gsm8k,gsm8k-2a122187ddc0bc70,1.0
run42_epoch2,42,2,gsm8k,gsm8k-2cfefef5c684e335,0.0
run42_epoch2,42,2,gsm8k,gsm8k-2d2b6949601f2c4a,1.0
run42_epoch2,42,2,gsm8k,gsm8k-2d3485a04779734f,0.0
run42_epoch2,42,2,gsm8k,gsm8k-300b6b573602693e,1.0
run42_epoch2,42,2,gsm8k,gsm8k-301901b9f39bf849,0.0
run42_epoch2,42,2,gsm8k,gsm8k-30cfe7be8fdb7169,1.0
run42_epoch2,42,2,gsm8k,gsm8k-30f2d029c92a3e06,1.0
run42_epoch2,42,2,gsm8k,gsm8k-31c3c965f2fd78bd,1.0
run42_epoch2,42,2,gsm8k,gsm8k-32c20fac6110dd68,1.0
run42_epoch2,42,2,gsm8k,gsm8k-334ab464e22592a6,0.0
run42_epoch2,42,2,gsm8k,gsm8k-37943b8b471f411e,0.0
run42_epoch2,42,2,gsm8k,gsm8k-3f33e5e7166ec890,1.0
run42_epoch2,42,2,gsm8k,gsm8k-3f393af0448415d4,0.0
run42_epoch2,42,2,gsm8k,gsm8k-40499d52a4a8a458,1.0
run42_epoch2,42,2,gsm8k,gsm8k-4272bb1dd4aaba0c,0.0
run42_epoch2,42,2,gsm8k,gsm8k-432c16a916f4473e,1.0
run42_epoch2,42,2,gsm8k,gsm8k-446b2da5c88b233b,0.0
run42_epoch2,42,2,gsm8k,gsm8k-45aabc405b465d95,1.0
run42_epoch2,42,2,gsm8k,gsm8k-45ad4aa519c9d03b,1.0
run42_epoch2,42,2,gsm8k,gsm8k-461e3cd28a26d5c8,0.0
run42_epoch2,42,2,gsm8k,gsm8k-4656f6a085ac3597,0.0
run42_epoch2,42,2,gsm8k,gsm8k-4810481c74f3a350,1.0
run42_epoch2,42,2,gsm8k,gsm8k-481fed6e1eaf251b,0.0
run42_epoch2,42,2,gsm8k,gsm8k-491b526d300e322a,0.0
run42_epoch2,42,2,gsm8k,gsm8k-4b08279af70d348e,0.0
run42_epoch2,42,2,gsm8k,gsm8k-4b5179daf468dce2,0.0
run42_epoch2,42,2,gsm8k,gsm8k-4f17523bffc7970b,1.0
run42_epoch2,42,2,gsm8k,gsm8k-4f7da93e2b2bd5d3,0.0
run42_epoch2,42,2,gsm8k,gsm8k-4fb550b94967de04,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5035d2587c4472a4,1.0
run42_epoch2,42,2,gsm8k,gsm8k-50632a242e66a230,1.0
run42_epoch2,42,2,gsm8k,gsm8k-50792ed9ce64aeae,0.0
run42_epoch2,42,2,gsm8k,gsm8k-50a5309640c78c5c,1.0
run42_epoch2,42,2,gsm8k,gsm8k-50b1168948f6d711,1.0
run42_epoch2,42,2,gsm8k,gsm8k-514e5ef9bf37acff,1.0
run42_epoch2,42,2,gsm8k,gsm8k-51b26df61726f5ff,0.0
run42_epoch2,42,2,gsm8k,gsm8k-51f96a6c3db5244c,0.0
run42_epoch2,42,2,gsm8k,gsm8k-52061778597a9121,0.0
run42_epoch2,42,2,gsm8k,gsm8k-5557312352354e17,1.0
run42_epoch2,42,2,gsm8k,gsm8k-55cb6abb8c6ca57d,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5689d262f09aec16,0.0
run42_epoch2,42,2,gsm8k,gsm8k-58025180c7b643d9,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5a16e75b601404de,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5a4af0e62e251e61,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5adfd7c80d514754,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5b4dc7576aa6abe1,0.0
run42_epoch2,42,2,gsm8k,gsm8k-5e57702766f424af,1.0
run42_epoch2,42,2,gsm8k,gsm8k-5e84faa74e8cf5ef,1.0
run42_epoch2,42,2,gsm8k,gsm8k-612dd1723639db9f,1.0
run42_epoch2,42,2,gsm8k,gsm8k-62b1d08a99931e70,1.0
run42_epoch2,42,2,gsm8k,gsm8k-632aa890d54ae039,0.0
run42_epoch2,42,2,gsm8k,gsm8k-63f4d26d68c7fb86,0.0
run42_epoch2,42,2,gsm8k,gsm8k-65116462d859b35f,1.0
run42_epoch2,42,2,gsm8k,gsm8k-68303419a234925f,0.0
run42_epoch2,42,2,gsm8k,gsm8k-6da2d541e8545224,0.0
run42_epoch2,42,2,gsm8k,gsm8k-7059fe72fc45d8b0,0.0
run42_epoch2,42,2,gsm8k,gsm8k-71df70b8d5d5cef8,1.0
run42_epoch2,42,2,gsm8k,gsm8k-75666e5cc006386e,1.0
run42_epoch2,42,2,gsm8k,gsm8k-7935ba10258cffa6,1.0
run42_epoch2,42,2,gsm8k,gsm8k-797cffc776edbd9a,0.0
run42_epoch2,42,2,gsm8k,gsm8k-7999e27845b91501,1.0
run42_epoch2,42,2,gsm8k,gsm8k-7acafd264dad684e,0.0
run42_epoch2,42,2,gsm8k,gsm8k-7acb70e7a7426b15,0.0
run42_epoch2,42,2,gsm8k,gsm8k-7b9cd3ec99ad7438,1.0
run42_epoch2,42,2,gsm8k,gsm8k-7da6148c189cc730,0.0
run42_epoch2,42,2,gsm8k,gsm8k-7f8f58fdb4522fa4,0.0
run42_epoch2,42,2,gsm8k,gsm8k-83055b165ae53a15,0.0
run42_epoch2,42,2,gsm8k,gsm8k-85c98c875b54f804,0.0
run42_epoch2,42,2,gsm8k,gsm8k-8645f9ed30f01f29,0.0
run42_epoch2,42,2,gsm8k,gsm8k-86e779fe0293d38c,0.0
run42_epoch2,42,2,gsm8k,gsm8k-871b65deb7a89cac,0.0
run42_epoch2,42,2,gsm8k,gsm8k-872ef6bc6a4e23b2,0.0
run42_epoch2,42,2,gsm8k,gsm8k-884a1ab69fe88adf,1.0
run42_epoch2,42,2,gsm8k,gsm8k-88719a96cf900e35,1.0
run42_epoch2,42,2,gsm8k,gsm8k-890eb7d6774cb885,1.0
run42_epoch2,42,2,gsm8k,gsm8k-8b5fc42f237ac955,0.0
run42_epoch2,42,2,gsm8k,gsm8k-8db2bb8d09027303,1.0
run42_epoch2,42,2,gsm8k,gsm8k-8f7b608a9192662b,0.0
run42_epoch2,42,2,gsm8k,gsm8k-8ffc8a0cbe831cb2,0.0
run42_epoch2,42,2,gsm8k,gsm8k-917ccf702777995f,1.0
run42_epoch2,42,2,gsm8k,gsm8k-92d75db335ee546c,1.0
run42_epoch2,42,2,gsm8k,gsm8k-9403593ef450dd5b,0.0
run42_epoch2,42,2,gsm8k,gsm8k-941168306c0dfb90,1.0
run42_epoch2,42,2,gsm8k,gsm8k-959db0ca28e1e343,0.0
run42_epoch2,42,2,gsm8k,gsm8k-9a0a9018c9a4868a,0.0
run42_epoch2,42,2,gsm8k,gsm8k-9a288bff21a03be0,1.0
run42_epoch2,42,2,gsm8k,gsm8k-9c2639cf0b3b645d,1.0
run42_epoch2,42,2,gsm8k,gsm8k-9d5e0f1ef2893a04,1.0
run42_epoch2,42,2,gsm8k,gsm8k-9dc2f8ccbd96d4b2,1.0
run42_epoch2,42,2,gsm8k,gsm8k-9fdce891c3c9563d,1.0
run42_epoch2,42,2,gsm8k,gsm8k-a1d7d7fb1b54e6af,1.0
run42_epoch2,42,2,gsm8k,gsm8k-a230125521307552,0.0
run42_epoch2,42,2,gsm8k,gsm8k-a2588125503f79bc,0.0
run42_epoch2,42,2,gsm8k,gsm8k-a34be6d953f4035a,1.0
run42_epoch2,42,2,gsm8k,gsm8k-a48c055a34d02ce8,1.0
run42_epoch2,42,2,gsm8k,gsm8k-a4d42b89789c4783,0.0
run42_epoch2,42,2,gsm8k,gsm8k-a514998256ace88e,0.0
run42_epoch2,42,2,gsm8k,gsm8k-a5628144862f951d,0.0
run42_epoch2,42,2,gsm8k,gsm8k-a5b606f0a1b0adb1,1.0
run42_epoch2,42,2,gsm8k,gsm8k-a6e37f6766456c43,0.0
run42_epoch2,42,2,gsm8k,gsm8k-acf5a31b11dee48d,1.0
run42_epoch2,42,2,gsm8k,gsm8k-af4c7f801f394955,1.0
run42_epoch2,42,2,gsm8k,gsm8k-b20e7a9cb9d93a7e,0.0
run42_epoch2,42,2,gsm8k,gsm8k-b30f252b14fd8e6a,0.0
run42_epoch2,42,2,gsm8k,gsm8k-b399aec64b5bf4cd,0.0
run42_epoch2,42,2,gsm8k,gsm8k-b3ed7778aa53f4c2,0.0
